Name,Price,Rating,Detail Link,stars,center,num_coments,Description
"Hotel Madrid Plaza de España, Affiliated by Meliá",€ 1.252,"Puntuación: 8,18,1",https://www.booking.com/hotel/es/hotel-madrid-plaza-espana.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=195&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681558&all_sr_blocks=9163901_91989074_2_2_0&highlighted_blocks=9163901_91989074_2_2_0&matching_block_id=9163901_91989074_2_2_0&sr_pri_blocks=9163901_91989074_2_2_0__125200&from_sustainable_property_sr=1&from=searchresults,4,NA,2.976,"Este moderno hotel se encuentra en la Gran Vía de Madrid, a 100 metros de la plaza de España y a 10 minutos a pie de la Puerta del Sol y de la plaza del Callao. La Plaza Mayor queda a 12 minutos a pie. El Hotel Madrid Plaza España, managed by Meliá ofrece acceso gratuito a un gimnasio bien equipado.

Las habitaciones del Hotel Madrid Plaza España, managed by Meliá disponen de aire acondicionado/calefacción (según la temporada), TV y conexión gratuita a internet. Cada alojamiento tiene baño privado con artículos de aseo (disponibles bajo petición).

El Hotel Madrid Plaza España presenta un diseño moderno y ofrece una ubicación céntrica con varias tiendas, bares y parques en los alrededores. El hotel se encuentra a 5 minutos a pie de La Almudena y a 10 minutos a pie del Teatro Real y del Templo de Debod. El Triángulo del Arte queda a 6,7 km.

El hotel alberga un comedor elegante con vistas a la Gran Vía. En este comedor, se sirve un desayuno buffet variado. Hay aparcamiento público detrás del hotel. Los huéspedes tienen acceso gratuito a un gimnasio bien equipado.

El hotel dispone de parking concertado (con cargo y pago con tarjeta de crédito), a pocos metros del hotel."
Alma Suites,€ 865,"Puntuación: 9,69,6",https://www.booking.com/hotel/es/alma-apartments.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=196&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681558&all_sr_blocks=247199602_183478532_2_0_0&highlighted_blocks=247199602_183478532_2_0_0&matching_block_id=247199602_183478532_2_0_0&sr_pri_blocks=247199602_183478532_2_0_0__86450&from=searchresults,4,NA,260,"Alma Suites está en el centro de Madrid, a 14 min a pie de Puerta de Toledo y a 1,1 km de Estación de tren de Atocha, y ofrece alojamiento con zona de estar. Hay wifi gratis y se ofrece parking privado por un suplemento.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con bidet, artículos de aseo gratuitos y secador de pelo. También hay nevera, microondas y fogones, además de cafetera y hervidor.

Se puede descubrir la zona practicando ciclismo en los alrededores y el apartamento ofrece servicio de alquiler de bicicletas.

Cerca del alojamiento hay puntos de interés como Museo Reina Sofía, Mercado de San Miguel y Plaza Mayor de Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 15 km."
The First One Madrid Preciados,€ 1.161,"Puntuación: 8,58,5",https://www.booking.com/hotel/es/the-first-one.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=197&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681558&all_sr_blocks=476874403_150072239_2_1_0&highlighted_blocks=476874403_150072239_2_1_0&matching_block_id=476874403_150072239_2_1_0&sr_pri_blocks=476874403_150072239_2_1_0__116052&from=searchresults,4,NA,2.020,"The First One Madrid Preciados es un alojamiento con una buena ubicación en el centro de Madrid que ofrece desayuno continental y wifi gratis en todo el alojamiento. Este hotel de 4 estrellas ofrece servicio de habitaciones y recepción 24 horas. Este alojamiento libre de humo se encuentra a 7 min a pie de Mercado de San Miguel.

El hotel ofrece habitaciones con aire acondicionado, armario, cafetera, caja fuerte, TV de pantalla plana y baño privado con ducha. En The First One Madrid Preciados, todas las habitaciones disponen de ropa de cama y toallas.

Cerca del alojamiento hay puntos de interés como Plaza Mayor de Madrid, Gran Vía y Puerta del Sol. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
BE Coliving Madrid Centro,€ 929,"Puntuación: 8,58,5",https://www.booking.com/hotel/es/uno-coliving-madrid-centro.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=198&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681558&all_sr_blocks=1321104007_404801045_2_0_0&highlighted_blocks=1321104007_404801045_2_0_0&matching_block_id=1321104007_404801045_2_0_0&sr_pri_blocks=1321104007_404801045_2_0_0__92888&from=searchresults,3,NA,52,"BE Coliving Madrid Centro está en Madrid, a 10 min a pie de Templo de Debod, y ofrece vistas a la ciudad. Hay wifi gratis y se ofrece parking privado por un suplemento. El alojamiento está a 1,1 km del centro de la ciudad y a 4 min a pie de Estación de metro Plaza de España.

Cerca del alojamiento hay puntos de interés como Royal Palace of Madrid, Gran Vía y Estación de metro Gran Vía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 19 km."
Hostal Pacios,€ 382,"Puntuación: 7,47,4",https://www.booking.com/hotel/es/hostal-pacios.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=199&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681558&all_sr_blocks=24966901_344180684_2_0_0&highlighted_blocks=24966901_344180684_2_0_0&matching_block_id=24966901_344180684_2_0_0&sr_pri_blocks=24966901_344180684_2_0_0__38220&from=searchresults,NA,NA,781,"Este sencillo establecimiento se encuentra a 5 minutos a pie de la Puerta del Sol, en el centro de Madrid. Ofrece habitaciones confortables y conexión Wi-Fi gratuita a 350 metros de la estación de metro de Antón Martín.

Las luminosas habitaciones del Hostal Pacios cuentan con calefacción central y ventilador de techo. Se proporcionan toallas y sábanas de forma gratuita. Los baños son compartidos. El establecimiento dispone de guardaequipaje.

Hay varios bares, tiendas y restaurantes a pocos minutos a pie del Pacios. La famosa plaza Mayor se halla a 4 minutos a pie, mientras que la animada plaza de Santa Ana queda a 100 metros.

Podrá visitar a pie los monumentos más famosos de Madrid. La catedral de Madrid y el palacio Real se encuentran a 10 minutos a pie. El Museo del Prado, el Reina Sofía y el Thyssen-Bornemisza están a menos de 1 km.

La estación de AVE y metro de Atocha se encuentra a 10 minutos a pie del Hostal Pacios."
limehome Madrid Calle de la Paloma,€ 917,"Puntuación: 8,68,6",https://www.booking.com/hotel/es/stay-la-latina.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=200&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681558&all_sr_blocks=619741104_241772833_2_0_0&highlighted_blocks=619741104_241772833_2_0_0&matching_block_id=619741104_241772833_2_0_0&sr_pri_blocks=619741104_241772833_2_0_0__91700&from=searchresults,4,NA,390,"Limehome Madrid Calle de la Paloma ofrece alojamiento bien equipado y con wifi gratis en el centro de Madrid, a 11 min a pie de Mercado de San Miguel y a 1,1 km de Plaza Mayor de Madrid.

El alojamiento tiene aire acondicionado, cocina totalmente equipada, TV de pantalla plana y baño privado con bañera o ducha, artículos de aseo gratuitos y secador de pelo. También se ofrece nevera, lavavajillas y horno, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Puerta de Toledo, Puerta del Sol y Estación de metro Plaza de España. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 16 km."
Líbere Madrid Palacio Real,€ 1.010,"Puntuación: 7,87,8",https://www.booking.com/hotel/es/libere-madrid-palacio-real.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=201&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681558&all_sr_blocks=9347411_0_2_0_0&highlighted_blocks=9347411_0_2_0_0&matching_block_id=9347411_0_2_0_0&sr_pri_blocks=9347411_0_2_0_0__100987&from=searchresults,3,NA,1.065,"El Líbere Madrid Palacio Real es un edificio típico del siglo XIX situado en el centro de Madrid, junto al monasterio de las Descalzas Reales y a 400 metros de la Plaza Mayor. Ofrece alojamiento de diseño con W-Fi gratuita.

El Líbere Madrid Palacio Real ofrece estudios y apartamentos de 1 habitación, todos con cocina, aire acondicionado y TV de plasma. 

El Líbere Madrid Palacio Real está a solo 300 metros de la Puerta del Sol y del Palacio Real. La estación de metro Callao queda a 150 metros."
"Despertar en Madrid para 2, Carretas 25",€ 847,"Puntuación: 7,67,6",https://www.booking.com/hotel/es/centrico-loft-en-calle-carretas-sol-2pax.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=202&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681560&all_sr_blocks=1136277202_386256820_2_0_0&highlighted_blocks=1136277202_386256820_2_0_0&matching_block_id=1136277202_386256820_2_0_0&sr_pri_blocks=1136277202_386256820_2_0_0__84651&from=searchresults,3,NA,30,"Despertar en Madrid para 2, Carretas 25 está en pleno corazón de Madrid, a poca distancia de Estación de metro Gran Vía y Museo Reina Sofía. Ofrece equipamiento como wifi gratis, aire acondicionado, microondas y cafetera. Este apartamento está a 8 min a pie de Mercado de San Miguel y a 1,7 km de Puerta de Toledo.

El apartamento tiene 1 dormitorio, TV, una cocina equipada con nevera y horno, lavadora y 1 baño con ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Gran Vía y Plaza Mayor de Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
SmartRental Collection Gran Vía Capital,€ 1.752,"Puntuación: 8,98,9",https://www.booking.com/hotel/es/gran-via-capital-madrid1.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=203&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681560&all_sr_blocks=811577802_343412061_2_34_0&highlighted_blocks=811577802_343412061_2_34_0&matching_block_id=811577802_343412061_2_34_0&sr_pri_blocks=811577802_343412061_2_34_0__175180&from=searchresults,4,NA,3.703,"SmartRental Collection Gran Vía Capital está a 3 min a pie de Estación de metro Gran Vía y ofrece alojamiento con restaurante, piscina al aire libre, terraza y bar. Se ofrece wifi gratis en todo el alojamiento.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También hay nevera, lavavajillas y horno, además de cafetera y hervidor.

En el apartahotel se puede disfrutar de un desayuno buffet o continental.

Cerca del alojamiento hay puntos de interés como Gran Vía, Museo Thyssen-Bornemisza y Parque de El Retiro. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
"Refugio cultural para 3, en Plaza de Chueca",€ 736,"Puntuación: 6,56,5",https://www.booking.com/hotel/es/new-apt-1hab-para-3-pax-en-plena-plaza-de-chueca.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=204&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681560&all_sr_blocks=1136268402_386256401_3_0_0&highlighted_blocks=1136268402_386256401_3_0_0&matching_block_id=1136268402_386256401_3_0_0&sr_pri_blocks=1136268402_386256401_3_0_0__73646&from=searchresults,3,NA,41,"Refugio cultural para 3, en Plaza de Chueca se encuentra en el centro de Madrid, a 8 min a pie de Estación de metro Gran Vía y a 1 km de Museo Thyssen-Bornemisza, y ofrece wifi gratis. Este apartamento está a 15 min a pie de Estación de metro Plaza de España y a 1,5 km de Plaza Mayor de Madrid.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Gran Vía, Parque de El Retiro y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km."
BNBHolder Loving Gran Via Studio II,€ 911,"Puntuación: 8,78,7",https://www.booking.com/hotel/es/bnbholder-gran-via-suites-studio-ii.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=205&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681560&all_sr_blocks=1152047701_387997110_2_0_0&highlighted_blocks=1152047701_387997110_2_0_0&matching_block_id=1152047701_387997110_2_0_0&sr_pri_blocks=1152047701_387997110_2_0_0__91131&from=searchresults,3,NA,13,"BNBHolder Loving Gran Via Studio II se encuentra en el corazón de Madrid, a poca distancia de Estación de metro Gran Vía y Gran Vía. Ofrece equipamiento como wifi gratis, aire acondicionado, microondas y cafetera. Este apartamento tiene acceso a un balcón.

El apartamento tiene 1 dormitorio, una cocina con nevera y horno, y 1 baño con bañera, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Estación de metro Plaza de España y Parque de El Retiro. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km."
Beautiful Loft para 3pax en Huertas-Cortes,€ 847,"Puntuación: 6,96,9",https://www.booking.com/hotel/es/beautiful-loft-para-3pax-en-huertas-cortes-madrid.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=206&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681560&all_sr_blocks=1136264902_386256222_3_0_0&highlighted_blocks=1136264902_386256222_3_0_0&matching_block_id=1136264902_386256222_3_0_0&sr_pri_blocks=1136264902_386256222_3_0_0__84651&from=searchresults,3,NA,28,"Beautiful Loft para 3pax en Huertas-Cortes es un alojamiento con una ubicación ideal en el centro de Madrid que ofrece balcón. El alojamiento está a 17 min a pie de Parque de El Retiro y tiene wifi gratis en todo el alojamiento.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de metro Gran Vía, Museo Reina Sofía y Estación de tren de Atocha. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
Ocean Drive Madrid,€ 1.393,"Puntuación: 8,88,8",https://www.booking.com/hotel/es/ocean-drive-madrid-madrid1.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=207&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681560&all_sr_blocks=732161605_0_2_0_0&highlighted_blocks=732161605_0_2_0_0&matching_block_id=732161605_0_2_0_0&sr_pri_blocks=732161605_0_2_0_0__139325&from_sustainable_property_sr=1&from=searchresults,4,NA,2.336,"Ocean Drive Madrid está en Madrid, a 8 min a pie de Gran Vía, y dispone de alojamiento con piscina de temporada al aire libre, parking privado, jardín y terraza. Este alojamiento ofrece restaurante, servicio de habitaciones y recepción 24 horas, además de wifi gratis en todo el alojamiento. El alojamiento está a 10 min a pie de Estación de metro Gran Vía y a 400 metros del centro de la ciudad.

El hotel ofrece habitaciones con aire acondicionado, escritorio, cafetera, minibar, caja fuerte, TV de pantalla plana y baño privado con ducha. En Ocean Drive Madrid, cada habitación dispone de ropa de cama y toallas.

En el alojamiento se puede disfrutar de un desayuno buffet, a la carta o continental.

Cerca del alojamiento hay puntos de interés como Estación de metro Plaza de España, Museo Thyssen-Bornemisza y Templo de Debod. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
La Latina Premium Home,€ 2.339,"Puntuación: 8,28,2",https://www.booking.com/hotel/es/la-latina-cozy-home.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=208&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681560&all_sr_blocks=978998601_370172556_4_0_0&highlighted_blocks=978998601_370172556_4_0_0&matching_block_id=978998601_370172556_4_0_0&sr_pri_blocks=978998601_370172556_4_0_0__233879&from=searchresults,4,NA,85,"La Latina Premium Home ofrece alojamiento bien situado en pleno centro de Madrid, y tiene vistas a la ciudad y terraza. El alojamiento está a 7 min a pie de Plaza Mayor de Madrid y tiene wifi gratis en todo el alojamiento.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Mercado de San Miguel, Puerta de Toledo y Puerta del Sol. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
Gran Hotel Inglés - The Leading Hotels of the World,€ 2.956,"Puntuación: 9,39,3",https://www.booking.com/hotel/es/gran-ingles.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=209&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681560&all_sr_blocks=299586401_110649947_2_2_0&highlighted_blocks=299586401_110649947_2_2_0&matching_block_id=299586401_110649947_2_2_0&sr_pri_blocks=299586401_110649947_2_2_0__295568&from_sustainable_property_sr=1&from=searchresults,5,NA,936,"El Gran Hotel Inglés - The Leading Hotels of the World está ubicado en el Barrio de las Letras, un edificio del siglo XIX, y ofrece alojamiento de 5* a 300 metros de la Puerta del Sol y a solo 600 metros de los principales museos.

Las habitaciones presentan una decoración elegante que recuerda a su estilo original art decó. Disponen de zona de estar y TV de pantalla plana.

Se sirve un desayuno buffet a la carta con platos fríos y calientes.

El bar de cócteles LobByto, ubicado en el vestíbulo del hotel, también sirve comida.

El Gran Hotel Inglés - The Leading Hotels of the World también ofrece instalaciones para negocios, como salas de conferencias o reuniones. En el centro de bienestar se ofrecen diversos servicios. 

Se encuentra a solo 1 km del parque del Retiro y a 20 minutos a pie del Palacio Real.
El aeropuerto Adolfo Suárez Madrid-Barajas, situado a 13 km, es el más cercano."
Hotel du Temps Madrid,€ 3.240,"Puntuación: 9,29,2",https://www.booking.com/hotel/es/hotel-du-temps-madrid.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=210&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681560&all_sr_blocks=9002040_241816418_0_2_0_411395&highlighted_blocks=9002040_241816418_0_2_0_411395&matching_block_id=9002040_241816418_0_2_0_411395&sr_pri_blocks=9002040_241816418_0_2_0_411395_324000&from=searchresults,4,NA,60,"El Walt Madrid ofrece alojamientos modernos en pleno centro de Madrid, a solo 150 metros de la famosa Gran Vía. Además, alberga un bar y WiFi gratuita.

Las habitaciones y las suites tienen suelo de parquet, TV de pantalla plana, minibar, caja fuerte, aire acondicionado y WiFi gratuita. Las suites familiares cuentan con una cocina pequeña. Algunas habitaciones disponen de terraza privada.

El bar sirve zumos recién exprimidos, tés variados, vinos mediterráneos, licores y tapas.

A 10 minutos a pie hay varios restaurantes, bares y discotecas. Junto al establecimiento está el aparcamiento privado, disponible por un suplemento.

La Puerta del Sol, la Plaza Mayor, el Palacio Real, la ópera y el mercado de San Miguel se encuentran a poca distancia a pie. El Museo Thyssen-Bornemisza, el Reina Sofía y el Museo del Prado también quedan a pocos pasos del Hotel du Temps Madrid."
Blume Cruz Suites,€ 1.062,"Puntuación: 9,19,1",https://www.booking.com/hotel/es/apartamentos-cruz.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=211&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681560&all_sr_blocks=1225914_116758459_2_2_0&highlighted_blocks=1225914_116758459_2_2_0&matching_block_id=1225914_116758459_2_2_0&sr_pri_blocks=1225914_116758459_2_2_0__106161&from=searchresults,4,NA,1.436,"Estos apartamentos tradicionales se han reformado y están ubicados en la zona más auténtica del centro histórico de Madrid, a solo unos metros de la Puerta del Sol.

Estos apartamentos son ideales para personas que quieran hacer turismo por Madrid sin renunciar a un ambiente casero, personal y acogedor. Hay WiFi.

Se ofrece un servicio de desayuno sin tener que salir del alojamiento (consultar al personal).

Los apartamentos están a poca distancia a pie de numerosos lugares de interés cultural, entre ellos el Palacio Real, la Plaza Mayor y la calle Preciados. Los huéspedes también pueden disfrutar del exclusivo ambiente madrileño, con su famosa cultura de bares y tapas."
