Name,Price,Rating,Detail Link,stars,center,num_coments,Description
Latina,€ 472,"Puntuación: 5,65,6",https://www.booking.com/hotel/es/latina-madrid2.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=91&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683759&all_sr_blocks=1066004401_378998196_2_0_0&highlighted_blocks=1066004401_378998196_2_0_0&matching_block_id=1066004401_378998196_2_0_0&sr_pri_blocks=1066004401_378998196_2_0_0__47196&from=searchresults,3,NA,83,"Latina se encuentra en el centro de Madrid, a 7 min a pie de Plaza Mayor de Madrid y a 700 metros de Mercado de San Miguel, y ofrece wifi gratis. Este apartamento tiene acceso a una cocina totalmente equipada.

Cerca del alojamiento hay puntos de interés como Puerta de Toledo, Puerta del Sol y Museo Reina Sofía. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km del alojamiento."
Ibis Budget Madrid Centro Lavapies,€ 796,"Puntuación: 8,08,0",https://www.booking.com/hotel/es/ibis-budget-madrid-centro-lavapies.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=92&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683759&all_sr_blocks=342266502_116912093_2_2_0&highlighted_blocks=342266502_116912093_2_2_0&matching_block_id=342266502_116912093_2_2_0&sr_pri_blocks=342266502_116912093_2_2_0__79602&from_sustainable_property_sr=1&from=searchresults,1,NA,3.458,"El Ibis budget Madrid Centro Lavapiés está bien ubicado en el distrito del centro de Madrid, a 1,9 km de la Puerta de Toledo. Este establecimiento de 1 estrella cuenta con recepción las 24 horas y WiFi gratuita.

Las habitaciones del ibis budget Madrid Centro Lavapiés tienen escritorio, baño privado, TV de pantalla plana y artículos de aseo gratuitos. Algunas disponen de terraza.

Por las mañanas se sirve un desayuno buffet.

El ibis budget Madrid Centro Lavapiés se encuentra a 2,3 km del paseo del Prado, a 2,6 km del Museo Thyssen-Bornemisza y a 18 km del aeropuerto Adolfo Suárez Madrid-Barajas."
AP Plaza de España 4,€ 695,"Puntuación: 8,68,6",https://www.booking.com/hotel/es/amazinn-places-noviciado-4.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=93&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683759&all_sr_blocks=912517002_362593305_2_0_0&highlighted_blocks=912517002_362593305_2_0_0&matching_block_id=912517002_362593305_2_0_0&sr_pri_blocks=912517002_362593305_2_0_0__69515&from=searchresults,3,NA,62,"AP Plaza de España 4 ofrece wifi gratis y se encuentra en el centro de Madrid, a 11 min a pie de Gran Vía y a 1,1 km de Estación de metro Gran Vía. Este apartamento está a 2 km de Museo Thyssen-Bornemisza y a 15 min a pie de Mercado de San Miguel.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de metro Plaza de España, Templo de Debod y Royal Palace of Madrid. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 18 km del alojamiento, que ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Stunning apartment in Gran Via for 4 people. S3,€ 1.009,"Puntuación: 7,17,1",https://www.booking.com/hotel/es/stunning-apartment-in-gran-via-for-4-people-s3.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=94&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683759&all_sr_blocks=1121408301_384925888_4_0_0&highlighted_blocks=1121408301_384925888_4_0_0&matching_block_id=1121408301_384925888_4_0_0&sr_pri_blocks=1121408301_384925888_4_0_0__100898&from=searchresults,NA,NA,15,"Stunning apartment in Gran Via for 4 people. S3 ofrece wifi gratis y se encuentra en el centro de Madrid, a 3 min a pie de Gran Vía y a 500 metros de Estación de metro Gran Vía. Este apartamento está a 8 min a pie de Royal Palace of Madrid y a 800 metros de Mercado de San Miguel.

Este apartamento tiene aire acondicionado y cuenta con 2 dormitorios, TV de pantalla plana y cocina con nevera y horno. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de metro Plaza de España, Museo Thyssen-Bornemisza y Templo de Debod. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km del alojamiento."
Charming Plaza del Dos de Mayo,€ 822,"Puntuación: 7,27,2",https://www.booking.com/hotel/es/charming-plaza-del-dos-de-mayo.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=95&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683759&all_sr_blocks=1089669201_381871509_2_0_0&highlighted_blocks=1089669201_381871509_2_0_0&matching_block_id=1089669201_381871509_2_0_0&sr_pri_blocks=1089669201_381871509_2_0_0__82236&from=searchresults,3,NA,21,"Charming Plaza del Dos de Mayo se encuentra en el centro de Madrid, a 12 min a pie de Estación de metro Gran Vía y a 1 km de Gran Vía, y ofrece wifi gratis. Este apartamento está a 1,8 km de Museo Thyssen-Bornemisza y a 1,7 km de Mercado de San Miguel.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con bañera o ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de metro Plaza de España, Templo de Debod y Royal Palace of Madrid. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 17 km."
Apartamento nuevo y de lujo en puerta del sol,€ 901,"Puntuación: 8,48,4",https://www.booking.com/hotel/es/apartamento-nuevo-y-de-lujo-en-puerta-del-sol.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=96&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683759&all_sr_blocks=340623302_403635401_2_0_0&highlighted_blocks=340623302_403635401_2_0_0&matching_block_id=340623302_403635401_2_0_0&sr_pri_blocks=340623302_403635401_2_0_0__90060&from=searchresults,4,NA,22,"Apartamento nuevo y de lujo en puerta del sol es un alojamiento con una buena ubicación en el centro de Madrid que ofrece balcón. Estación de metro Gran Vía y Gran Vía están a 4 min a pie y a 300 metros del apartamento, y hay wifi gratis.

Este apartamento con aire acondicionado se compone de 1 dormitorio independiente, una cocina totalmente equipada con nevera y lavavajillas, y 1 baño. Se ofrece TV.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Estación de metro Plaza de España y Museo Reina Sofía. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
Apartamento Plaza Mayor centrico,€ 638,"Puntuación: 6,86,8",https://www.booking.com/hotel/es/amazinn-places-postas-4d.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=97&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683759&all_sr_blocks=910656105_362342072_2_0_0&highlighted_blocks=910656105_362342072_2_0_0&matching_block_id=910656105_362342072_2_0_0&sr_pri_blocks=910656105_362342072_2_0_0__63831&from=searchresults,3,NA,116,"Apartamento Plaza Mayor centrico ofrece alojamiento con wifi gratis, cocina, nevera, horno y microondas a pocos pasos del centro de Madrid.

Las unidades están equipadas con balcón y ofrecen aire acondicionado, TV y baño privado con ducha y secador de pelo. También hay tostadora y cafetera.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Mercado de San Miguel y Plaza Mayor de Madrid. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 15 km del alojamiento, que ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Hostal Art Madrid,€ 748,"Puntuación: 8,98,9",https://www.booking.com/hotel/es/art-madrid-hostal.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=98&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683759&all_sr_blocks=25535503_88205403_2_0_0_655175&highlighted_blocks=25535503_88205403_2_0_0_655175&matching_block_id=25535503_88205403_2_0_0_655175&sr_pri_blocks=25535503_88205403_2_0_0_655175_74840&from=searchresults,3,NA,3.375,"El Hostal Art Madrid está situado en el centro de Madrid, a unos 250 metros de la Plaza Mayor. Ofrece habitaciones con aire acondicionado y TV de pantalla plana, además de WiFi gratuita en todas las instalaciones.

Todas las habitaciones del Hostal Art disponen de baño privado con artículos de aseo y secador de pelo.

El Hostal Art Madrid cuenta con recepción abierta las 24 horas y mostrador de información turística. También hay un servicio de seguridad las 24 horas.

El hostal Art Madrid está situado en el animado barrio madrileño de La Latina. La estación de metro Tirso de Molina está a 50 metros."
Abalú Design Boutique Hotel Gran Via,€ 846,"Puntuación: 7,87,8",https://www.booking.com/hotel/es/abalu.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=99&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683759&all_sr_blocks=9167303_330823213_2_2_0&highlighted_blocks=9167303_330823213_2_2_0&matching_block_id=9167303_330823213_2_2_0&sr_pri_blocks=9167303_330823213_2_2_0__84640&from=searchresults,3,NA,1.545,"El Abalú Luxury & Design Boutique Hotel se encuentra en el centro de Madrid, a 400 metros de la Gran Vía. Este hotel boutique de diseño vanguardista ofrece la posibilidad de seleccionar la fragancia de la habitación con antelación. Hay aparcamiento privado disponible.

Todas las habitaciones han sido diseñadas de forma individual. Disponen de aire acondicionado, calefacción y TV.

El personal de la recepción 24 horas puede ayudar a los huéspedes a organizar su visita en Madrid. También hay servicio de alquiler de bicicletas y servicio de lanzadera a petición. Además, también alberga un restaurante.

El hotel goza de una buena ubicación en el conocido barrio madrileño de Malasaña y se encuentra a solo 5 minutos a pie del animado barrio de Chueca. Ambas zonas están repletas de restaurantes y bares populares.

La plaza de España está a solo 400 metros y el alternativo mercado de Fuencarral se halla a 5 minutos a pie del Abalú Luxury & Design Boutique Hotel."
Hostal Madrid Sol,€ 740,"Puntuación: 8,08,0",https://www.booking.com/hotel/es/madrid-sol.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=100&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683759&all_sr_blocks=54803906_335945912_0_0_0&highlighted_blocks=54803906_335945912_0_0_0&matching_block_id=54803906_335945912_0_0_0&sr_pri_blocks=54803906_335945912_0_0_0__74000&from=searchresults,1,NA,1.521,"El Madrid Sol se encuentra a tan solo 2 minutos a pie de la animada calle de las Huertas y a 5 minutos a pie de la Puerta del Sol, y ofrece habitaciones luminosas y modernas, con aire acondicionado, baño privado y conexión WiFi gratuita.

Las habitaciones del Madrid Sol tienen suelo de parquet, decoración moderna, TV de pantalla plana, nevera y baño de colores vivos con ducha, artículos de aseo gratuitos, secador de pelo y espejo de tocador.

Hay un gran número de tiendas, cafeterías y restaurantes alrededor de la plaza de Santa Ana y en el barrio de las Letras.

La estación de metro Puerta del Sol está a escasos 5 minutos a pie, y el Museo del Prado se halla a menos de 10 minutos a pie. La Gran Vía queda a 500 metros del Madrid Sol."
Echegaray en Madrid,€ 875,"Puntuación: 7,77,7",https://www.booking.com/hotel/es/mit-house-echegaray-i-en-madrid.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=101&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683759&all_sr_blocks=707147611_349528617_2_0_0&highlighted_blocks=707147611_349528617_2_0_0&matching_block_id=707147611_349528617_2_0_0&sr_pri_blocks=707147611_349528617_2_0_0__87501&from=searchresults,3,NA,391,"Echegaray en Madrid ofrece alojamiento con wifi gratis, cocina, nevera, lavavajillas y horno a 500 metros del centro de Madrid.

Todas las unidades incluyen baño privado, aire acondicionado, TV y tostadora. Algunas unidades disponen de terraza y/o balcón.

Cerca del alojamiento hay puntos de interés como Parque de El Retiro, Estación de metro Gran Vía y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
CH CRUZ MADRiD,€ 685,"Puntuación: 7,97,9",https://www.booking.com/hotel/es/ch-cruz-madrid.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=102&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683762&all_sr_blocks=1277676901_403490361_2_0_0_639732&highlighted_blocks=1277676901_403490361_2_0_0_639732&matching_block_id=1277676901_403490361_2_0_0_639732&sr_pri_blocks=1277676901_403490361_2_0_0_639732_68480&from=searchresults,3,NA,111,"CH CRUZ MADRiD, dispone de wifi gratis en todo el alojamiento, está en Madrid, a 8 min a pie de Estación de metro Gran Vía y a 1,2 km de Museo Reina Sofía. El alojamiento está cerca de Mercado de San Miguel, de Puerta de Toledo y de Estación de metro Plaza de España. El alojamiento está a 3 min a pie de Puerta del Sol y a 400 metros del centro de la ciudad.

En el hostal o pensión, cada habitación dispone de armario. Todas las habitaciones del alojamiento tienen baño privado con ducha y artículos de aseo gratuitos, además de TV de pantalla plana y aire acondicionado. Algunas de las habitaciones incluyen balcón.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Gran Vía y Plaza Mayor de Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
Apartamento en Madrid,€ 801,"Puntuación: 7,87,8",https://www.booking.com/hotel/es/living-concepcion-lofts.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=103&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683762&all_sr_blocks=799817903_399521685_2_0_0&highlighted_blocks=799817903_399521685_2_0_0&matching_block_id=799817903_399521685_2_0_0&sr_pri_blocks=799817903_399521685_2_0_0__80104&from=searchresults,3,NA,90,"Apartamento en Madrid está en el centro de Madrid, a 6 min a pie de Plaza Mayor de Madrid y a 600 metros de Mercado de San Miguel, y ofrece alojamiento con wifi gratis y zona de estar.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También hay nevera, horno y microondas, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Museo Reina Sofía y Estación de metro Plaza de España. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
BNBHolder Loving Gran Via Studio IV,€ 1.039,"Puntuación: 8,78,7",https://www.booking.com/hotel/es/bnbholder-gran-via-suites-studio-iv.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=104&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683762&all_sr_blocks=1152055901_387997499_2_0_0&highlighted_blocks=1152055901_387997499_2_0_0&matching_block_id=1152055901_387997499_2_0_0&sr_pri_blocks=1152055901_387997499_2_0_0__103926&from=searchresults,3,NA,32,"BNBHolder Loving Gran Via Studio IV está en pleno centro de Madrid, a poca distancia de Estación de metro Gran Vía y Gran Vía. Ofrece equipamiento como wifi gratis, aire acondicionado, microondas y cafetera. Este apartamento tiene acceso a un balcón.

El apartamento dispone de 1 dormitorio, una cocina con nevera y horno, y 1 baño con bañera, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Estación de metro Plaza de España y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km."
Cozy Blue Apartment,€ 993,"Puntuación: 9,29,2",https://www.booking.com/hotel/es/el-rastro-ii.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=105&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683762&all_sr_blocks=848668801_352046258_2_0_0&highlighted_blocks=848668801_352046258_2_0_0&matching_block_id=848668801_352046258_2_0_0&sr_pri_blocks=848668801_352046258_2_0_0__99321&from=searchresults,3,NA,107,"Cozy Blue Apartment ofrece wifi gratis y se encuentra en el centro de Madrid, a 7 min a pie de Puerta de Toledo y a 900 metros de Mercado de San Miguel. Este apartamento está a 14 min a pie de Puerta del Sol y a 1,5 km de Royal Palace of Madrid.

Este apartamento con aire acondicionado consta de 2 dormitorios independientes, una sala de estar, una cocina totalmente equipada y 1 baño. Se ofrece TV de pantalla plana.

Cerca del alojamiento hay puntos de interés como Plaza Mayor de Madrid, Estación de tren de Atocha y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 15 km."
Hostal New Dream Madrid,€ 737,"Puntuación: 7,97,9",https://www.booking.com/hotel/es/new-dream-madrid.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=106&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683762&all_sr_blocks=1097424505_394947412_2_2_0&highlighted_blocks=1097424505_394947412_2_2_0&matching_block_id=1097424505_394947412_2_2_0&sr_pri_blocks=1097424505_394947412_2_2_0__73747&from=searchresults,NA,NA,2.601,"Hostal New Dream Madrid es un alojamiento muy bien situado en el centro de Madrid que ofrece desayuno continental y wifi gratis en todo el alojamiento. El alojamiento está cerca de Gran Vía, de Estación de metro Gran Vía y de Estación de metro Plaza de España. Algunas habitaciones del alojamiento incluyen un balcón con vistas a la ciudad.

En la recepción 24 horas se habla inglés y español, y el personal estará encantado de ayudar en cualquier momento.

Cerca del alojamiento hay puntos de interés como Templo de Debod, Royal Palace of Madrid y Museo Thyssen-Bornemisza. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 18 km."
"Wide and modern -1Bd 1,5 Bth- Malasaña",€ 1.147,"Puntuación: 9,19,1",https://www.booking.com/hotel/es/wide-and-modern-1-bedroom-15-bathrooms-malasana.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=107&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683762&all_sr_blocks=1028767402_375700929_2_0_0&highlighted_blocks=1028767402_375700929_2_0_0&matching_block_id=1028767402_375700929_2_0_0&sr_pri_blocks=1028767402_375700929_2_0_0__114726&from=searchresults,4,NA,11,"Wide and modern -1Bd 1,5 Bth- Malasaña ofrece wifi gratis y se encuentra en el centro de Madrid, a 6 min a pie de Estación de metro Plaza de España y a 1,1 km de Gran Vía. Este apartamento está a 17 min a pie de Mercado de San Miguel y a 2,4 km de Museo Thyssen-Bornemisza.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y 2 baños con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de metro Gran Vía, Templo de Debod y Royal Palace of Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 18 km."
Homelike Congreso-Prado,€ 1.104,"Puntuación: 8,88,8",https://www.booking.com/hotel/es/homelike-congreso-prado.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=108&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683762&all_sr_blocks=1147148101_387570227_2_0_0&highlighted_blocks=1147148101_387570227_2_0_0&matching_block_id=1147148101_387570227_2_0_0&sr_pri_blocks=1147148101_387570227_2_0_0__110438&from=searchresults,4,NA,11,"Homelike Congreso-Prado ofrece wifi gratis y está en el centro de Madrid, a 14 min a pie de Parque de El Retiro y a 800 metros de Estación de metro Gran Vía. Este apartamento está a menos de 1 km de Gran Vía y a 11 min a pie de Plaza Mayor de Madrid.

Este apartamento consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Reina Sofía, Estación de tren de Atocha y Museo Thyssen-Bornemisza. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km."
